"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Ottima cena","La mia ragazza ed io abbiamo deciso di optare per questo particolare ristorante grazie alle numerose recensioni positive dei clienti passati e devo dire che erano giuste e meritate. Il locale è molto carino, il personale molto cordiale ed ospitale (basti pensare alle piccole cose come il prosecco e il limoncello offerti e l'assaggio di antipasto), cucina buona in quanto semplice, di gusto ed efficace (se proprio si vuole trovare una pecca magari una quantità di olio eccessiva nei ravioli ripieni, ma quello è un giudizio relativo a gusti personali)."
"ui_bubble_rating bubble_50","Ottima cucina Calabro internetional","Trovato per caso ... Figuratevi consigliato da 2 turisti Americani ...Incredibile noi Italiani siamo stati consgliati benissimo Ottimo gentili e professionali Bravissimi ."
"ui_bubble_rating bubble_50"," Migliorati","Ero già stato in questo locale qualche tempo fa. L'impressione era stata più che positiva: avevo dato un giudizio molto buono. Domenica scorsa di ritorno da Pisa ho voluto mangiare nuovamente alla Bohème sicuro che il mio giudizio precedente sarebbe stato confermato. Ebbene devo confessare che non posso confermare il precedente giudizio, ma devo aumentarlo perché il servizio è stato impeccabile e non c'è stato un piatto che non sia piaciuto a me o a mia moglie. Bravissimi"
"ui_bubble_rating bubble_50","Eccelente!!!!!","Sono stata per la prima volta, con il mio ragazzo. E siamo rimasti stupefatti! Dal primo all’ultimo piatto, il personale cortese e disponiblie! Sopratutto una ragazza filippina, che se non sbaglio si chiama Irene, fantastica! Questa non sarà l’ultima volta, torneremo sicuramente!"
"ui_bubble_rating bubble_50","Ottima cucina","Sono ritornata dopo due mesi in questo locale ed è stata una piacevole conferma. I piatti sono molto curati e la materia prima utilizzata di ottima qualità. Ambiente pulito e confortevole, staff giovane e gentile. Insomma da provare assolutamente!!!"
"ui_bubble_rating bubble_50","La boheme","Riconferma sono tornato per la seconda volta in questo ristorante, e devo confermare l'ottimo servizio e la buona cucina da provare i maltagliati con funghi di stagione e burrata"
"ui_bubble_rating bubble_50","Fantastico","Ci ritorno per la secpnda volta con i miei colleghi,e devo dire che la mia esperienza è stata ancor meglio della prima. Peccato non poter mettere sei stelle!!super i maltagliati con i funghi e la burrata,per non parlare dei dolci. siamo rimasti tutti contenti e lo consigliamo.a presto"
"ui_bubble_rating bubble_40","Bisogna provarlo per apprezzarlo","e' la quinta volata che veniamo a Firenze e di ristoranti ne abbiamo provati diversi, alcuni ci hanno soddisfatti altri meno….In questa città dove ogni anno vengono tanti turisti da tutte le parti del mondo, ci sono una quantità enorme di ristoranti, pizzerie , bar ed altri locali dove si puo' mangiare, la concorrenza è tanta, credo quindi che la differenza, oltre al posto in cui si trova il locale, la faccia logicamente la qualità di quanto offerto, la pulizia dell' ambiente e nonultimo la professionalità e la gentilezza del personale.Tutte queste cose io e mia moglie le abbiamo trovate alla Bohème .Ci siamo un po' persi per trovarlo, si trova a San Lorenzo, ma un po' nascosto.Comunque alla fine abbiamo scoperto che è facilmente raggiungibile e non lontano dalla chiesa , in un vicoletto alle spalle del mercato.A pranzo hanno anche un menù più semplice e meno costoso, ma altrettanto buono.il locale e nuovo e tenuto sempre molto pulito, il personale molto gentile e presente ma non invadente, buoni piatti offerti realizzati con ottimo prodotti.anche se non bevo ho visto che hanno una buona carta di vini.un saluto particolare poi alla ragazza di Napoli, non per altro perché nostra compaesana."
"ui_bubble_rating bubble_50","TOP!!","Locale molto curato, ambiente moderno nel quale potete gustare dei piatti di ottima qualità. Il servizio è ottimo e lo staff molto gentile e attento!! Abbiamo trascorso una bella serata, ve lo consigliamo vivamente!! Noi ci ritorneremo di sicuro. PS.: consigliamo il cheese cake e il tiramisù preparati dallo chef!! 10 e lode..."
"ui_bubble_rating bubble_50","Merita!!!!!","Abito vicino questo nuovo ristorante ed ho deciso solo oggi di venire a testare. Devo dire che è stata una bella esperienza, locale pulito e accogliente, personale giovane e professionale. Piatti semplici ma di qualità. Insomma MERITA"
"ui_bubble_rating bubble_50","Ottimo ","L’esperienza in questo ristorante è stata sublime, dell’accoglienza dove ci hanno servito un aperitivo di benvenuto con un tortino squisito e dello spumante, al gusto dei piatti, al servizio e la pulizia del locale.Non so quale sia la cosa che più mi abbia stupito. Il locale era pulitissimo, il servizio ottimo, e una carne alla Fiorentina spettacolare. Abbiamo preso come antipasto un misto di formaggi con marmellate di fichi e peperoncino, ottimo!Tutto eccellente! Continuate così.Tornerò sicuramente!!!"
"ui_bubble_rating bubble_40","Molto bello","Location bellissima in centro ma facilmente raggiungibile anche in auto. Menù vario per tutti (mia moglie è vegetariana) e molto ben presentato. Prezzo contenuto."
"ui_bubble_rating bubble_50","Serata top","Mi sono trovato a cena per caso con i miei amici in questo ristorante e siamo rimasti molto soddisfatto. Servizio top e cibo altrettanto. Una gran Valla scoperta"
"ui_bubble_rating bubble_50","Ottimo","Ho cenato in questo nuovo locale a pochi giorni dalla sua apertura ed essendo rimasta molto soddisfatta, ho deciso di ritornarci a pranzo con dei colleghi. Ancora una volta tutto perfetto, ambiente rilassante anche a pranzo, staff giovane e professionale, cucina davvero buona con materia prima di ottima qualità. Consiglio i pici con gamberi e pane croccante alla nduja, una vera goduria per il palato."
"ui_bubble_rating bubble_50","Eccellente","Sono stato a firenze lo scorso weekend con mia moglie ed incuriosito dalle ottime recensioni, sono andato a cena in questo nuovo locale nel centro di firenze. Locale facilmente raggiungibile e curato nei minimi particolari, personale professionale e gentile, siamo stati accolti con un prosecco di benvenuto. Cibo di prima qualitá, superlativo il risotto!!! Complimenti, lo consiglio a tutti."
"ui_bubble_rating bubble_50","Bella sorpresa!!!!","Attirati dalle ottime recensioni io e la mia donna decidiamo di venire a cena in questo ristorante. Ottima accoglienza e servizio. Il cibo era veramente squisito, pici con gamberi e fiori di zucca con pane croccante alla nduja il top per non parlare del tonno in crosta di frutta secca una goduria. In tutti i casi una gran bella scoperta. Consigliatissimo"
"ui_bubble_rating bubble_50","una bella novità a Firenze","Veramente buono. Piatti ben presentati e di grande qualità. Personale accogliente, educato e soprattutto molto competente. Ottima attenzione ai dettagli, bravi !"
"ui_bubble_rating bubble_50","Di sicuro un arrivederci","Bel Locale curato nei dettagli. Personale top disponibile e professionale. Cucina di ottima qualità con ottima presentazione delle pietanze. Per me di sicuro un arrivederci."
"ui_bubble_rating bubble_50","Continua conferma!","È la terza volta che torno, ormai è diventata una tappa obbligatoria quando passo da Firenze:cibo squisito e prezzi ottimi a due passi dal centro. Assolutamente da provare!"
"ui_bubble_rating bubble_50","Cena fantastica <U+0001F60D><U+0001F60D><U+0001F60D>","Mi ritrovo in questo posto a distanza di 2 mesi con amici per una vacanza e devo dire che la cucina rimane sempre al top...tanta qualità sia sul cibo che sul servizio ....ottima carne e ottimi i dolci ...grazie di tutto"
"ui_bubble_rating bubble_50","Sempre meglio....<U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44D>","Dopo due mesi ritorno per lavoro a Firenze e decido di riprovare questo ristorante..... pensavo che dopo il periodo iniziale della attività peggiorasse..... ma che!!!!! Ho mangiato da favola.... un antipasto di salumi e una burrata spettacolare..... e di secondo un filetto che gli mancava la parola..... terminando con un dolce buonissimo.Peccato che non vivo a Firenze... sarebbe il mio unico ristorante "
"ui_bubble_rating bubble_50","Serata perfetta","Ci siamo ritrovati in questo posto per sbaglio. È stata un’esperienza veramente bella. Il cibo ottimo. Servizio eccellente , abbinamento vino-cibo , perfetto. Lo consiglio veramente. Ci ritornerò !"
"ui_bubble_rating bubble_10","Sconsigliato","Di solito non scrivo recensioni pessime,ma qui sono obbligato. Location accattivante e moderna,ma la parte peggiore sono i piatti. Gli antipasti erano concettualmente sbagliati,perché non sposano la modernità del locale (patate lesse con il polpo andava trent'anni fa).Passiamo ai primi,perché le lasegnette di verdure erano sproporzionate e fredde.Mi dispiace,magari ho esigenze alte io,ma sconsiglio questo ristorante."
"ui_bubble_rating bubble_50","CENA DI LIVELLO","Questa location la definerei il Top dell'arte culinaria. Passeggiando per il centro siamo stati attirati dal curioso design della struttura, che a primo impatti sembra un bar, ma in fondo s'intravedono i tavoli con i clienti. Simpaticissimi i proprietari Cataldo e Domenico, molto gentili e calorosi. La qualità è a dir poco TOP come il servizio. Ci sono stato Domenica sera con la mia Famiglia. Mia Moglie è molto selettiva e difficile e devo dire che sono rimasto scioccato della sua opinione a partire dalla gentilezza trovata alla qualità del cibo. Voto 10 e lode e poi con i prezzi che vengono applicati La Bohème diventerà una tappa sicura ogni qual volta si torna nella bella Firenze. A presto."
"ui_bubble_rating bubble_40","Cena gustosa e locale carino","Mi hanno portato a cena in questo posto in centro e l'ho trovato molto carino. Cucina buona (la tagliata di tonno ottima!) e personale gentile. Da ritornarci per provare antipasti e altro"
"ui_bubble_rating bubble_50","Cortesia, stile e qualità....la sintesi del ristorante","Sono a Firenze per lavoro, da solo, ma per fortuna ho letto le recensioni di questo locale proprio vicino al mio albergo...per fortuna!!!Appena entri noti l'ambiente giovane, fresco ed informale e subito vieni accolto dal personale e coccolato con un prosecco ed un piccolo antipasto (molto gradevole).Viene portato il menu'...non ricchissimo ma proprio per questo selezionato, e comunque vario con pesce, carne, pasta, riso, verdure e formaggi...insomma..quello che vuoi.Inoltre da segnalare la qualità del cibo (ho provato il baccalà....divino!!) e ampia scelta dei vini.E dopo la cena..un limoncello di cortesia e sconto sul prezzo totale..che dire...sembra utopia ma non lo è....lo stile non si insegna in nessuna scuola ma loro, evidentemente, sanno cos'è....."
"ui_bubble_rating bubble_50","Consigliatissimo","Sono stato in compagnia di amici in questo ristorante per la prima volta e devo dire che risulta molto accogliente ed è curato nei minimi particolari..il personale gentilissimo giovane sorridente e professionale sempre attento alle nostre richieste (servizio di benvenuto con prosecco) ...passiamo al lato culinario altra nota positiva di questa serata dove le pietanze erano ben presentate nel piatto e di una delizia unica (il risotto alla bohéme spettacolare) dolci molto buoni conto più che giusto consiglialtissimo da ritornarci al più presto ..."
"ui_bubble_rating bubble_50","Un piccolo angolo di paradiso del gusto","Sapori veramente delicati e pronti a soddisfare tutti i gusti, in un locale accogliente con personale gentilissimo e a prezzi accessibili. Una sosta obbligata per chi passa da Firenze."
"ui_bubble_rating bubble_50","Ottimo veramente!","Dopo esserci stato per la prima volta, questo ristorante diventerà tappa abituale a Firenze. Ambiente accogliente, rilassante, personale gentile e simpatico ma soprattutto CIBO OTTIMO. Nello specifico ho preso i RAVIOLI ripieni:che dire spettacolari.. Poi il FILETTO con patate e cipollotti, gustoso e tenerissimo. Assolutamente da CONSIGLIARE."
"ui_bubble_rating bubble_50","Una piacevolissima sorpresa","Sono passata davanti al locale per caso... e ho sentito il richiamo, non so spiegare il perchè, ma so di aver scoperto un ristorante che diventerà tappa fissa ogni volta che otrnerò a Firenze.La gentilezza, l'accoglienza e la premura del personale hanno reso la mia breve pausa pranzo un momento davvero piacevole.Il locale è molto bello e raffinato. La cucina ottima!I miei complimenti, non potrete che riscuotere il successo che meritate!"
"ui_bubble_rating bubble_50","OTTIMO VERAMENTE!!!","Siamo stati al Ristorante La Boheme questo week end... la scelta è stata casuale, ma perfettamente azzeccata .. L’ accoglienza veramente elegante , il ragazzo ci ha accomodati sul retro nella sala principale, all’entrata non sembrava fosse così grande .. curato negli arredi, ottima pulizia, tavola apparecchiata con cura , belle stoviglie. Dopo essersi accomodati , hanno servito un benvenuto con prosecco ed un piattino con ottimo antipastino. Abbiamo mangiato , io un secondo con ingrediente principale Baccalà , buon bilanciamento di sapori, il mio compagno un’ottima tagliata di tonno .. cottura perfetta .. il vino consigliato era ottimo per i due piatti. Dolce e caffè abbiamo potuto scegliere di farceli servire all’entrata dove si trovano dei divanetti che permettono di continuare la serata in un ambiente differente ! Buona possibilità . Alla fine il conto è stato adeguato a tutto il servizio .. niente sorprese! Siamo rimasti contenti e lo raccomandiamo veramente con soddisfazione , se vi trovate in zona Mercato Centrale .. cercate La Boheme.. vi sentirete a casa ... Daniela e Stefano"
"ui_bubble_rating bubble_40","Un locale giovane, che merita di decollare","Il locale è stato una vera sorpresa, molto positiva, in una zona di Firenze che merita una riqualificazione. I gestori sono giovani, ma capaci e forse proprio per questo hanno saputo dare una impronta gradevole, fresca ed elegante al locale.Ottima cucina, piatti tradizionali ma con un tocco ricercato, ambiente soft.Ottima idea anche per il pranzo di lavoro, veloce ma di buon livello."
"ui_bubble_rating bubble_50","Consigliatissimo!","Nei pressi del centro storico ho scoperto questo posto ad aprile 2018.Ci sono ritornato con amici qualche giorno fa e in entrambi i casi ho trovato cordialità, professionalità e cibo squisito.Consiglio  i Pici con fiori di zucca e gamberimentre per il vino affidatevi al parere dell esperto Cataldo"
"ui_bubble_rating bubble_50","Ottima cena e bel posto","Ottimo posto sono tutti molto gentili, il proprietario è molto simpatico. Ve lo consiglio a tutti "
"ui_bubble_rating bubble_50","Sorprendentemente","Sono stato questo weekend a Firenze con la mia ragazza e colpiti dalle recensioni di questo ristornate abbiamo prenotato un tavolo. Il personale molto cordiale e gentile ci ha accolti con un calice di prosecco, abbiamo preso una tartare di manzo veramente ottima e un polpo scottato. Poi consigliati dallo chef abbiamo preso un picio e un pacchero squisiti. Per finire abbiamo scelto un cannolo e un tiramisù come dessert veramente senza parole. LO CONSIGLIO! Grazie a tutto lo staff per la serata."
"ui_bubble_rating bubble_50","La Boheme a Firenze.Non cercate oltre","Mi sono trovato x caso a Firenze di passaggio e nel centro della città ti trovo La Boheme.Nome x me nuovo,di un ristorante.Mi dico che visto l'estetica,se tanto mi da tanto,si deve mangiare bene.Valutazione che non è mai stata piu azzeccata di questa.Già da quando entri capisci che è qualcosa che si distingue dalla mischia dei locali che stanno in piazza.Servizio eccellente personale qualificato e garbatissimoI piatti sono una vera gioia per il palato.Da buongustaio che sono ho iniziato dagli antipasti fino al dolce e l'aperitivo,ho preferito un amaro stavo pieno.E meraviglia delle meraviglie anche il conto era adeguato alla quantità e qualità.Lo consiglio spassionatamente a tutti.Un saluto dalla Germania."
"ui_bubble_rating bubble_50","scoperta strepitosa!!! da Rossella","Ottimo ristorante di recente apertura - posto nel centro di Firenze a due minuti da piazza Duomo e dalla stazione di S.M. Novella - piatti di grande qualita' preparati con cura e con ottimi ingredienti - sapori decisi ed accattivanti - i proprietari e tutto lo staff sono veramente gentili e simpatici - atmosfera accogliente ed informale pur molto elegante - ci tornero' spesso!!"
"ui_bubble_rating bubble_50","Se bene vuoi mangiare a La Bohème devi andare !","Alla ricerca di qualcosa di nuovo e diverso dai soliti ristoranti turistici che si trovano in pieno centro a Firenze, spinti dalle ottime recensioni , decidiamo di cenare in questo nuovo e fantastico ristorane. Ottimo connubio tra la cucina Toscana e sapori del sud. Consiglio di assaggiare i pici con fiori di zucca, gamberi e pane croccante alla nduja e la millefoglie di melanzane... spettacolari.. ottima carta dei vini, anche se non molto completa. Personale attento e disponibilissimo.. Lo consiglio a chiunque voglia cenare in centro a Firenze ma comunque lontano dai soliti ristoranti super affollati. Ritorneremo!!"
"ui_bubble_rating bubble_50","Buona la prima ","Nuova apertura nel centro di Firenze! Locale accogliente, personale simpatico e gentile! Un mix di cucina calabrese e Toscana con ingredienti veramente ottimi. Qualità prezzo buona, consiglio di andarci a provare le loro specialità. Torneremo sicuramente a trovarvi!"
"ui_bubble_rating bubble_50","Un ottimo incontro fra Toscana e Calabria!","Il ristorante, di recente apertura, è veramente “completo”!Il connubio fra i sapori piccanti della Calabria e la veracità toscana è senza dubbio ben riuscito!La collocazione strategica, in pieno centro a Firenze, e la simpatia dei proprietari e dei camerieri completa il quadro!Consigliato sia per coppie che per gruppi di amici.Prezzi nella media di Firenze, anche considerata l’ottima qualità delle materie prime!Assolutamente da provare e riprovare!"
"ui_bubble_rating bubble_50","Gentilezza e qualità! ","Per lavoro a Firenze mi fermo stasera a mangiare in questo posto bellissimo. Cena ottima e i due ragazzi proprietari gentilissimi......da tornarci sicuramente! "
"ui_bubble_rating bubble_50","Qualità e cortesia","Veramente una buona cucina, di qualità. Il personale è molto cortese, i prezzi sono buoni centrale e comodo "
"ui_bubble_rating bubble_50","Perfetto!!!","Locale davvero molto accogliente e curato . Ci sono stata il mese di maggio con due amiche e ci siamo trovate benissimo. Cucina saporita e personale cortese e simpatico. Ci tornerò al più presto sicuramente!!!"
"ui_bubble_rating bubble_50","La novità a Firenze","Nuovo ristorante nel cuore della Firenze storica ma che fa dell’innovazione e la freschezza le sue armi migliori! Ho cenato con un’amica qualche settimana fa, servizio impeccabile, cucina curata e non scontata, si uniscono prodotti tipici del sud alla tradizione Toscana, buona carta dei vini .. e l’ambiente è davvero confortabile e curato! Consigliato a chi cerca di uscire dalla tradizione senza abbandonare la qualità!"
"ui_bubble_rating bubble_50","Straconsigliato","Ristorante immerso nel pieno contesto storico fiorentino, ottima qualità prezzo. Abbiamo ordinato una porzione di pici ai gamberi,fiori di zucca e nduja e una lasagnetta alle verdure. Buonissimi. Per dolce un cannolo scomposto, esagerato, e una torta della nonna. Staff cordiale e professionale. Consiglio a tutti di venire a mangiare quà."
"ui_bubble_rating bubble_50","Tradizione Qualità e Gentilezza","In occasione del compleanno di due amici,decidiamo di passare week end nella sempre bella Firenze. Attirati dalle ottime recensioni decidiamo di festeggiare con una bella cena in questo ristorante. Scelta migliore non potevamo fare: qualità dei piatti superiori alla media,ottimi vini e servizio impeccabile. Consiglio il filetto di tonno su crema di patate violette, si sciogieva in bocca.Un consiglio ai gentilissimi e giovani gestori:il menu è molto semplice ,inserire qualche piatto in più di pesce e aggiungere altre qualità di carni. Per il resto grazie di tutto e arrivederci a La Bohème."
"ui_bubble_rating bubble_50","Un motivo in più per ritornare a Firenze","Location curata nei dettagli a pochi passi dal centro, personale simpatico e cordiale.. ma il pezzo forte sono i piatti: Un’unione di tradizione e modernità!!!"
"ui_bubble_rating bubble_50","eccezzionale","sono stato giovedi sera con la mia ragazza. Locale accogliente e curato nei dettagli e il cibo davvero molto buono!"
"ui_bubble_rating bubble_40","Novità in centro!","Ho cenato per la prima volta in questo ristorante consigliatomi da amici e sicuramente ci ritornerò!Il menù è molto vario con piatti sia di carne che di pesce e non ha nulla da invidiare a posti storici della città.In particolare ho assaggiato la tagliata di tonno,consigliatami da uno dei due giovani gestori,e l'ho trovata molto buona pur non essendo amante dei cibi poco cotti;poi vino bianco e come dessert il cannolo scomposto, che è buono come i classici cannoli alla ricotta,con la marcia in più di poter essere mangiato facilmente col cucchiaino.Locale curato e moderno,personale giovane e gentile.Unica piccola pecca le porzioni non molto abbondanti.Prezzi nella media di Firenze.Da provare!!"
"ui_bubble_rating bubble_50","Sentirsi a casa","Siamo una coppia pugliese in vacanza qui a Firenze per vedere la gara di motogp domenica. Ci piace sempre scoprire posti nuovi e ieri abbiamo pianificato la nostra cena in questo locale di nuova apertura.Accoglienza meravigliosa cortesia e disponibilità minimizzata al minimo dettaglio. Il menú offre una scelta ricercata tra sapori del sud e cucina toscana. La carne ottima cotta a puntino e gli antipasti semplici e gustosi (la millefoglie alle melanzabe wow) se siete intolleranti come me il menu é attento anche alle vostre esigenze.Abbiamo concluso la cena con una chiacchierata tra amici con il proprietario gentile giovane e attento al cliente.... ecco la sensazione...sentirsi a casa... consiglio vivamente di cenare o pranzare qui. Grazie per la gentilezza (e x il dolce e l amaro). Daje tutta ragazzi."
"ui_bubble_rating bubble_50","Fiorentina","Cibo ottimo, vino divino . Posto bellissimo accogliente e prezzi modici ,proprietario e personale gentile e professionale . Cucina di ottima qualità e piatti con presentazione bellissima e di qualità ."
"ui_bubble_rating bubble_50","Una bella scoperta","Ottimo! Locale accogliente,personale giovane e professionale. Cibo top!Da provare l’antipasto silano."
"ui_bubble_rating bubble_50","Super consigliato","Locale accogliente e molto particolare, sicuramente di mio gusto.Personale gentilissimo e cordiale, attento ad ogni minimo dettaglio.La qualità e il sapore della carne spettacolari, contorni abbondanti e gustosi. Prezzo ottimo per il livello della cena.Ci ritornerò sicuramente!"
"ui_bubble_rating bubble_50","Sorprendente","Mi sono trovato per caso in questo locale in via guelfa, locale davvero bello! si mangia davvero bene.. prezzi nella media. Personale giovane, preparato e simpatico. Lo consiglio a tutti.."
"ui_bubble_rating bubble_50","Da provare ! ","Sono stato alla bohème con 5 amici per una cena, il locale è davvero raffinato, moderno e accogliente, il personale è davvero squisito. La cena è stata ottima, la qualità del cibo è davvero eccezionale, una vera esperienza culinaria, da provare. "
"ui_bubble_rating bubble_50","Bellissima scoperta!","Locale piacevole con atmosfera tranquilla e personale gentilissimo e preparato.Piacevolissima scoperta in compagnia di amici"
"ui_bubble_rating bubble_50","Una gran bella scoperta ","Io e il mio ragazzo ieri sera siamo stati in questo delizioso ristorante trovato nelle vie del centro storico. Cibi davvero di qualità ! Abbiamo gradito molto il connubio tra cucina del sud e Toscana. Complimenti "
"ui_bubble_rating bubble_50","Ottimo","ottimo locale.fantastico personale. Non vedo l'ora di tornarci. Ho mangiato molto bene e il menù è ben assortito."
"ui_bubble_rating bubble_50","Turista ","Premetto che ho assaggiato diverse tipo di Fiorentina ma la Fiorentina di questo ristorante rimane tra le migliori, ottima carne, ottima cottura, accompagnata da un buon rosso di Montalcino! servizio veloce e attento a le esigenze dei clienti.. consigliatissimo "
"ui_bubble_rating bubble_50","Buonissimo","Sono stato a Firenze per lavoro la scorsa settimana e mi sono imbattuto in questo bellissimo ristorante. Oltre ad esserci un menu buonissimo e molto vario, posso dire di aver trovato del peraonale molto garbato e socievole! Ci tornerò al più presto sicuramente!"
"ui_bubble_rating bubble_50","Pranzo gourmet ","Ottimo pranzo...buona compagnia...locale curato ben fatto cucina innovativa personale cortese e qualificato...consigliato vivamente "
"ui_bubble_rating bubble_50","Davvero eccellente!","Premetto che è molto difficile non trovare difetti o aspetti in qualche misura migliorabili quando si va a mangiare fuori. Debbo dire invece che non sono riuscito a trovare nessun difetto a questo locale! L'unico vero neo se vogliamo, è che non vivendo a Firenze non ci potrò andare spesso. Da quanto si può intuire mi trovavo a Firenze per un weekend di puro relax e cultura. Sono entrato quasi per caso in questo locale dove ho ricevuto da subito un'accoglienza che definirei calorosa ma non ostentata (come spesso accade), quindi naturale. Mi sono sentito subito a mio agio. Il locale nel complesso è anche molto bello da vedere, ho molto gradito la scelta degli arredi, dei colori, la disposizione della bacheca dei vini ecc...Il menu si presenta bene, il numero di pietanze proposte è già sinonimo di freschezza, perché penso sia il numero giusto di ingredienti che si riescono a gestire giornalmente. In genere quando vedo quei menu con proposte infinite diffido molto. Ho scoperto inaspettatamente, che a Firenze non esiste solo la fiorentina, ma si può mangiare anche dell'ottimo pesce! Infatti ho assaggiato un ottimo menu di pesce di cui sono rimasto molto soddisfatto. Degno di nota anche il cannolo scomposto! Una prelibatezza!"
"ui_bubble_rating bubble_50","Locale perfetto e staff accogliente","Io e il mio fidanzato siamo stati a firenze questo weekend e abbiamo optato per questo locale, locale arredato con vero gusto, molto accogliente. Abbiamo mangiato benissimo, deliziosi soprattutto i Pici ed il cannolo scomposto. Faccio i miei complimenti a tutto lo staff per l'accoglienza e il servizio."
"ui_bubble_rating bubble_50","Manager ","Mi trovavo a Firenze per lavoro, quando mi sono ritrovata davanti questo bellissimo e curato ristorante, curato in ogni piccolo particolare. Abbiamo deciso di entrare e vi posso garantire che abbiamo fatto un'ottima scelta! Abbiamo pranzato in totale relax e professionalità, per iniziare una gustosa entrée con una bruschetta farcita con pomodorini e rucola , per primo ravioli serviti con burro, salvia e prosciutto crudo croccante, come secondo una Fiorentina a dir poco spettacolare per la qualità e il sapore, il tutto accompagnato da un ottimo Chianti classico del 2016, il dessert un cannolo siciliano sbriciolato servito con crema di ricotta, cioccolato fondente e una spolverata di cacao amaro vi garantisco sensazionale! Nota ancor più positiva il personale cordiale, gentile e professionale e i gestori del ristorante due giovani ragazzi con tanta voglia di fare e professionalità da vendere! Se per caso vi trovate a Firenze provate ad andare a questo ristorante ci ritornerete sicuramente! Bravi ci ritorneremo sicuramente anche noi! "
"ui_bubble_rating bubble_50","Ottima esperienza ","Per caso mi sono trovato nelle vie di Firenze e trovai questo ristorante ottima accoglienza e ottimo cibo sopratutto la fiorentina ottimo scelta di vini ci ritornerei volentieri "
"ui_bubble_rating bubble_50","Spettacolare..","Posto tranquillo ed accogliente con personale molto gentile e praparato.. Sono rimasto pienamente soddisfatto del menu proposto che include anche un'ottima selezione di vini .. Da prestare attenzione ai dessert rivisitati, davvero ottimi.."
"ui_bubble_rating bubble_50","Consiglio a tutti!","Posto delizioso con un'attenta cura dei dettagli sia per la location che per il cibo. Il personale si è dimostrato sempre disponibile e gentile, consigliando con estrema professionalità, le pietanze offerte da loro. I piatti, non scontati, rappresentano e racchiudono attraverso la loro composizione l'essenza del ristorante."
"ui_bubble_rating bubble_50","Non una cena ma un'esperienza!!! ","In viaggio a Firenze con la mia ragazza, in occasione del nostro anniversario, alcuni amici ci consigliano questo ristorante nel cuore di Firenze.Che dire: dal servizio ai pasti non potevamo chiedere di meglio! La tradizione culinaria e rivisitata rende questo locale degno di essere vissuto.Dai pici al filetto i piatti parlavano da soli!Il prezzo poi, equivalente alla qualità! (abbiamo pagato pure poco). Servizio attento e puntuale. Da sottolineare la professionalità del capo sala che, oltre ad essere stato davvero cordiale e gentile, ha saputo consigliarci sull' accostamento cibo/vino. L'unica pecca? Probabilmente il locale potrebbe essere pubblicizzato di più! Si spera che i proprietari facciano di meglio. "
"ui_bubble_rating bubble_50","Gioia per il palato e delizia per gli occhi!!!!!!!!!!!","Sono stata ieri sera assieme alle mie colleghe di lavoro per festeggiare il mio compleanno!!!!!!! Che dire...soddisfattissime di questo nuovo locale nel cuore di Firenze...ottimi primi piatti...e altrettanto i secondi...ho trovato la cucina gustosissima e molto raffinata...oltre che una delizia per gli occhi....una gioia per il palato. Un locale dall'arredamento caldo e accogliente e tutto lo staff molto cortese, attento e disponibile!Non vedo l'ora di tornarci per assaggiare la tagliata di tonno e il filetto di maiale..che hanno preso le mie colleghe e che da un assaggio erano squisiti. A presto La Bohème"
"ui_bubble_rating bubble_50","fantastico nuovo locale","si mangia benissimo qui ero a firenze per lavoro e mi sono chiesto dove mangiare qui mi sono trovato benissimo in un locale alla moda e glamour prezzo nella media per essere a firenze"
"ui_bubble_rating bubble_50","Consigliatissimo","Ci siamo trovate in questo locale cercando su trip con un gruppo di amiche e siamo rimaste contentissime, locale molto accogliente, personale simpatico e gentile, cibo di ottima qualità (cura nella presentazione dei piatti) ottima carta dei vini, lo consiglio veramente a tutti. Grazie ancora allo Staff"
"ui_bubble_rating bubble_50","Consigliatissimo","Ci siamo trovati in questo meraviglioso locale leggendo le recensioni su questo sito, che dire, locale curato nei dettagli (design top) accoglienza perfetta con calice di prosecco, personale gentilissimo e cortese, cucina prelibata dall'antipasto al dolce,ottima carta vini, lo consiglio veramente a tutti."
"ui_bubble_rating bubble_50","Complimenti allo chef","Siamo stati a cena con amici in questo nuovo locale e devo dire che si è rivelata una deliziosa scoperta. Ottima qualità della materia prima, pesce freschissimo, servizio attento e curato. Ottima la tartare di manzo e il polipo con patate e pomodorini. Menù originale che miscela con sapienza tradizione e innovazione. Da non perdere il cannolo scomposto. Sublime!"
"ui_bubble_rating bubble_50","Una deliziosa scoperta","Sono stata a Firenze lo scorso weekend, attirata dalle immagini viste su tripadvisor decido di recarmi in questo ristorante e devo dire di esserne rimasta decisamente colpita. Ottimo cibo, cordialità, disponibilità e professionalità del personale, ristorante bellissimo(curato nei minimi dettagli) e buon rapporto qualità prezzo. Non appena sarò di ritorno a Firenze saprò già dove recarmi a pranzo e cena. Grazie a la Bohème ed al suo staff al TOP!"
